idref,province,lat,lon,locality,siteref,transect,m2,vert_invert,phylum,taxa,sp,sp_code,length,abundance
172,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,35,2
173,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,2
174,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Haemulidae,Anisotremus taeniatus,ANI_TAE,30,2
175,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Haemulidae,Anisotremus taeniatus,ANI_TAE,35,1
176,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Holocentridae,Sargocentron suborbitalis,SAR_SUB,20,3
177,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,35,3
178,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,20,6
179,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,25,2
180,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,6
181,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,6
182,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,3
183,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,25,2
184,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,30,2
185,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,35,3
186,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,5
187,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,35,4
188,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,2
189,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,9
190,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,15,8
191,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,5,9
192,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,4
193,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,3
194,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,5
195,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,13
196,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,6
197,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,30,2
198,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Serranidae,Epinephelus panamensis,EPI_PAN,30,4
199,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,30,4
200,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,35,9
201,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,25,5
202,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,20,2
203,Puntarenas,9.78203,-84.890757,ISLA_TORTUGA,A,A5,100,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,35,1
204,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,7
205,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,10,1
206,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,15,1
207,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Gastropoda,Hexaplex princeps,HEX_PRI,10,1
208,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,5,13
209,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,10,1
210,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,15,4
211,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,10,1
212,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,15,1
213,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,10,1
214,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Hexacorallia,Porites sp,POR_SP,35,2
215,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,75
216,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,5
217,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Bivalvia,Crassostrea rhizophorae,CRA_RHI,5,1
218,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,10,1
219,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,1
220,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Gastropoda,Hexaplex princeps,HEX_PRI,10,2
221,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Octocorallia,Leptogorgia alba,LEP_ALB,5,1
222,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Octocorallia,Leptogorgia alba,LEP_ALB,10,3
223,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Bivalvia,Mytilidae sp,MYT_SP,5,3
224,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,10,3
225,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Bivalvia,Pinna rugosa,PIN_RUG,15,1
226,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,16
227,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Annelida,Polychaeta,Spirobranchus sp,SPI_SP,5,9
228,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,4
229,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,5,50
230,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,20,5
231,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,5
232,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Haemulidae,Haemulon flaviguttatum,HAE_FLA,25,20
233,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Haemulidae,Haemulon flaviguttatum,HAE_FLA,30,12
234,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Haemulidae,Anisotremus taeniatus,ANI_TAE,30,6
235,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Haemulidae,Anisotremus taeniatus,ANI_TAE,35,5
236,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Holocentridae,Sargocentron suborbitalis,SAR_SUB,20,9
237,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,29
238,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,23
239,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,25,3
240,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Lutjanidae,Lutjanus guttatus,LUT_GUT,25,4
241,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,20,4
242,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,35,1
243,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,6
244,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,4
245,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,13
246,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,15,7
247,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,5,6
248,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,5
249,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,7
250,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,30,3
251,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Scaridae,Scarus perrico,SCA_PER,25,2
252,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Serranidae,Epinephelus panamensis,EPI_PAN,15,15
253,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Serranidae,Epinephelus panamensis,EPI_PAN,25,1
254,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,25,5
255,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B10,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,35,2
256,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,15,3
257,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,25,1
258,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Haemulidae,Haemulon maculicauda,HAE_MAC,15,19
259,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Haemulidae,Haemulon maculicauda,HAE_MAC,20,54
260,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,1
261,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Chaetodontidae,Chaetodon humeralis,CHA_HUM,15,2
262,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,20,1
263,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,20,2
264,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,7
265,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,11
266,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,5,17
267,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,2
268,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,1
269,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,4
270,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,19
271,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,212
272,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,1
273,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Serranidae,Epinephelus panamensis,EPI_PAN,15,1
274,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Serranidae,Epinephelus panamensis,EPI_PAN,20,1
275,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Serranidae,Epinephelus panamensis,EPI_PAN,30,1
276,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,15,2
277,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Holocentridae,Sargocentron suborbitalis,SAR_SUB,15,2
278,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Scaridae,Scarus perrico,SCA_PER,30,1
279,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,38
280,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,40
281,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,5,12
282,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,10,3
283,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,15,1
284,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,12
285,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Kyphosidae,Kyphosus elegans,KYP_ELE,25,1
286,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,35,1
287,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,1
288,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,68
289,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,5,14
290,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,1
291,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Echinodermata,Holothuroidea,Holothuria impatiens,HOL_IMP,10,2
292,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,4
293,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,5,4
294,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,15,1
295,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,30
296,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,14
297,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B6,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,5,1
298,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Lobatus galeatus,LOB_GAL,15,2
299,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,20,4
300,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,25,2
301,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Octocorallia,Muricea fruticosa,MUR_FRU,25,1
302,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,10,1
303,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,15,4
304,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Bivalvia,Pinna rugosa,PIN_RUG,10,1
305,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Hexacorallia,Porites sp,POR_SP,5,1
306,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,10,1
307,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Siphonaria gigas,SIP_GIG,5,6
308,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,100
309,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Conus nux,CON_NUX,5,12
310,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Lobatus galeatus,LOB_GAL,10,3
311,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Lobatus galeatus,LOB_GAL,5,1
312,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,30,8
313,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Octocorallia,Muricea fruticosa,MUR_FRU,15,6
314,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,15,3
315,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,5,1
316,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Bivalvia,Pinna rugosa,PIN_RUG,5,1
317,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Triplofusus princeps,TRI_PRI,5,15
318,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Mollusca,Gastropoda,Triplofusus princeps,TRI_PRI,10,4
319,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,30
320,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Invertebrados,Annelida,Polychaeta,Spirobranchus sp,SPI_SP,5,21
321,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,20,1
322,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2
323,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,21
324,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,15,2
325,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,35,1
326,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,20,12
327,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,11
328,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,5,32
329,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,10
330,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B7,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,25,1
331,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,100
332,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Mollusca,Gastropoda,Conus nux,CON_NUX,5,7
333,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,41
334,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,10
335,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Cnidaria,Hydrozoa,Macrorhynchia philippina,MAC_PHI,35,8
336,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Cnidaria,Octocorallia,Muricea fruticosa,MUR_FRU,20,1
337,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Cnidaria,Octocorallia,Muricea fruticosa,MUR_FRU,10,4
338,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Cnidaria,Octocorallia,Pacifigorgia sp,PAC_SP,20,3
339,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,15,3
340,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Mollusca,Bivalvia,Pinctada mazatlanica,PIN_MAZ,10,12
341,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,15,5
342,Puntarenas,9.781291,-84.892963,ISLA_TORTUGA,B,B8,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,60
